ID,latitud,longitd,municip,localdd,predio,causa,ecos,tipo,inicio,termino,renuevo,arboreo,arbustv,herbace,total,copa,dur,tempord,temp_yr,difftim,radio,pendint,altitud,CLAVE,TIPO_C,usv,dst_hrt,dist_gr,dist_vs,dist_rb,Prec,Tmin,Tmax,Prec30d,est,porc_copa,ROS_ha_day,N_inc,Rec_prom,N_fires_prom,Rec_area,Fr_yr
3328-Tan-2008-05-04,19.84083333,-102.4344444,Tangamandapio,C I De Tarecuato,Pequeña propiedad,Quema de esquilmos agrícolas,I,Superficial,04/05/2008,04/05/2008,0,0,1.5,2.5,4,0,0.166666667,lluvias,2008,1,112.84,16.02948761,2153,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,0,132.3123334,1453.563986,2012.741828,0,9,27,13.5,_16251,0,4,1,1,1,4,NA
3329-Tan-2008-05-05,19.79861111,-102.445,Tangamandapio,C I De Tarecuato,C I De Tarecuato,Establecimiento de huertas,I,Superficial,05/05/2008,05/05/2008,1,2,5,10,18,0,0.604166667,lluvias,2008,1,239.37,24.29563332,2466,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,2111.210079,2534.836821,4564.466128,3290.330689,0,8,28,13.5,_16251,11.11,18,3,2.5,2.5,191,1.5
3330-Tan-2009-04-01,19.86861111,-102.44725,Tangamandapio,TARECUATO,OJO DE AGUA,Actividades agropecuarias,I,Superficial,01/04/2009,01/04/2009,0,0,2,3,5,0,0.170138889,secas,2009,1,126.16,16.9967308,2166,C(w1)(w),Templado subhúmedo,Bosque de encino/veg primaria arbórea,98.51249032,102.9303713,1622.131776,2408.973243,0,9.5,31,2.4,_16162,0,5,1,1,1,5,NA
3331-Tan-2009-04-14,19.82113889,-102.4363333,Tangamandapio,TARECUATO,C. CHUPARROSA,Fines pecuarios,I,Superficial,14/04/2009,14/04/2009,4,0,6,3,13,0,0.3125,secas,2009,1,203.42,29.83752251,2181,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,6.60866424,453.394557,3056.103597,3043.062386,0,11.5,32,0,16162,0,13,1,1,1,13,NA
3332-Tan-2009-04-18,19.80438889,-102.4509444,Tangamandapio,TARECUATO,C. CHUPARROSA,Fines pecuarios,I,Superficial,18/04/2009,19/04/2009,20,8,46,30,104,0,0.020833333,secas,2009,2,575.36,27.48737144,2271,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,1231.853668,1932.411996,3764.571566,2962.020714,0,11.5,30.5,0,16162,7.69,52,9,10.2,10.25,200.88,1.6
3333-Tan-2009-04-30,19.85775,-102.4151944,Tangamandapio,LA CANTERA,CERRO LA CANTERA,Fumadores,I,Superficial,30/04/2009,30/04/2009,0,0,3,1,4,NA,0.177083333,secas,2009,1,112.84,31.11359024,2427,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,343.4255466,302.4779013,464.1479264,452.0447657,0,14,32.5,0,16162,0,4,1,1,1,4,NA
3334-Tan-2009-05-28,19.79444444,-102.4208333,Tangamandapio,TARECUATO,CERRO LA CHUPARROSA,Actividades agropecuarias,I,Superficial,28/05/2009,29/05/2009,5,2,11,10,28,0,0.979166667,lluvias,2009,2,298.54,23.8630352,2575,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,1016.697307,1034.427997,3754.713009,2719.583771,0,14.5,32,0,16162,7.14,14,2,2,2,15,3.2
3335-Tan-2009-06-02,19.78911111,-102.4160833,Tangamandapio,TARECUATO,CERRO LA CHUPARROSA,Actividades agropecuarias,I,Superficial,02/06/2009,02/06/2009,0,0,1,5,6,0,0.465277778,lluvias,2009,1,138.2,32.87180328,2383,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,537.1429542,359.1664363,2988.473706,2115.871035,0,16,31,0,16162,0,6,1,1,1,6,NA
3336-Tan-2009-06-05,19.79972222,-102.5408333,Tangamandapio,LA PAROTA,LA PAROTA,Actividades agropecuarias,I,Superficial,05/06/2009,05/06/2009,0,0,2,3,5,NA,0.239583333,lluvias,2009,1,126.16,7.453559875,1819,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,691.2382577,1054.106023,2167.041488,1483.229413,0,14,32,0,16095,0,5,1,1,1,5,NA
3337-Tan-2010-04-19,19.8435,-102.4595,Tangamandapio,TARECUATO,CERRO  DE LA CHUPARROSA,Actividades forestales,I,Superficial,19/04/2010,19/04/2010,1,0,1,1,3,NA,0.291666667,secas,2010,1,97.72,3.726779938,2004,C(w1)(w),Templado subhúmedo,Asentamientos humanos,75.59637859,12.19884403,38.63480369,0,0,7,27,0,_16251,0,3,1,1,1,3,NA
3338-Tan-2011-03-07,19.79852778,-102.4058333,Tangamandapio,C. I. TARECUATO,C. I. TARECUATO,Actividades agropecuarias,I,Superficial,07/03/2011,07/03/2011,0,0,5,6,11,NA,0.166666667,secas,2011,1,187.12,7.453559875,2308,C(w2)(w),Templado subhúmedo,Agricultura de temporal,150.4701142,15.8557941,3565.428524,1531.671378,0,8,28.5,0,16162,0,11,2,2,2,13,7.8
3339-Tan-2011-03-17,19.81222222,-102.4208333,Tangamandapio,CERRO DE LA CHUPARROSA,CERRO DE LA CHUPARROSA,Actividades agropecuarias,I,Superficial,17/03/2011,17/03/2011,0,0,1,1.5,2.5,NA,0.195138889,secas,2011,1,89.21,46.62200165,2359,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,226.7396856,240.8747304,4812.63374,3706.474772,0,9.5,27.5,0,16162,0,2.5,7,5,5,21.99,3.7
3340-Tan-2011-03-23,19.802,-102.3993333,Tangamandapio,HUARACHANILLO (LA MESA),HUARACHANILLO (LA MESA),Fumadores,I,Superficial,23/03/2011,23/03/2011,0,0,1,1,2,NA,0.125,secas,2011,1,79.79,14.24000645,2319,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,0,141.0515079,3897.59806,1463.133248,0,11,30,0,16162,0,2,1,1,1,2,NA
3341-Tan-2011-03-31,19.82666667,-102.4641667,Tangamandapio,CERRO CHUPARROSA,CERRO CHUPARROSA,Actividades agropecuarias,I,Superficial,31/03/2011,31/03/2011,0,0,10,4,14,NA,0.190972222,secas,2011,1,211.1,13.79412079,2001,C(w2)(w),Templado subhúmedo,Agricultura de temporal,70.41619315,118.4003739,1149.683746,1143.869874,0,10,33,0,16162,0,14,32,17,17,293.19,1.7
3343-Tan-2011-04-04,19.88,-102.4611111,Tangamandapio,CERRO SAN PEDRO,CERRO SAN PEDRO,Actividades agropecuarias,I,Superficial,04/04/2011,04/04/2011,0,0,3,2,5,NA,0.152777778,secas,2011,1,126.16,51.77408218,2271,C(w1)(w),Templado subhúmedo,Bosque de encino/veg primaria arbórea,128.0662645,1676.878391,3081.636911,2491.261697,0,11,32,0,_16162,0,5,1,1,1,5,NA
3344-Tan-2011-04-06,19.88122222,-102.4766944,Tangamandapio,OJO DE AGUA DE SAN PEDRO,OJO DE AGUA DE SAN PEDRO,Actividades agropecuarias,I,Superficial,06/04/2011,06/04/2011,0,0,6,4,10,NA,0.243055556,secas,2011,1,178.41,15.32064724,2213,C(w1)(w),Templado subhúmedo,Bosque de encino/veg primaria arbórea,75.68665069,2058.822091,2959.870824,2206.146587,0,12,31,0,_16162,0,10,1,1,1,10,NA
3345-Tan-2011-04-26,19.87494444,-102.4649722,Tangamandapio,TARECUATO,CERRO SAN PEDRO,Actividades agropecuarias,I,Superficial,26/04/2011,26/04/2011,0,0,1,2,3,NA,0.166666667,secas,2011,1,97.72,38.24264526,2153,C(w1)(w),Templado subhúmedo,Bosque de encino/veg primaria arbórea,369.9908868,1141.557134,2465.665949,2465.665109,0,13.5,32,0,_16162,0,3,1,1,1,3,NA
3346-Tan-2011-05-02,19.81852778,-102.4225556,Tangamandapio,TARECUATO,CERRO LA CHUPARROSA,Rencillas,I,Superficial,02/05/2011,02/05/2011,0,0,1,1,2,NA,0.090277778,lluvias,2011,1,79.79,18.85618019,2285,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,88.46731238,301.5520618,4150.021397,3912.563473,0,12.1,31.6,0.6,_Tingüindín-Ojo de,0,2,5,4,4,6.37,2.3
3348-Tan-2011-05-17,19.80841667,-102.453,Tangamandapio,LOS LAURELES,LOS LAURELES,Actividades agropecuarias,BQP,Superficial,17/05/2011,17/05/2011,0,0,2,3,5,NA,0.152777778,lluvias,2011,1,126.16,36.70452499,2157,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,744.362865,1450.449279,3278.633668,3041.787357,0,12,31.9,20.6,_Tingüindín-Ojo de,0,5,9,13.6,13.6,145.29,1
3349-Tan-2011-05-26,19.88325,-102.4796389,Tangamandapio,TARECUATO,CERRO SAN PEDRO,Actividades agropecuarias,BP,Superficial,26/05/2011,26/05/2011,0,0,3,3,6,NA,0.166666667,lluvias,2011,1,138.2,28.50438499,2128,C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,241.9832118,2296.557964,2680.308622,1829.493676,0,17.5,36,47,_16162,0,6,2,2,2,7,5.2
3350-Tan-2011-05-31,19.81655556,-102.46375,Tangamandapio,TARECUATO,CERRO SAN PEDRO,Actividades agropecuarias,I,Superficial,31/05/2011,31/05/2011,0,0,2,1,3,NA,0.15625,lluvias,2011,1,97.72,9.428090096,1878,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,350.847183,516.3759037,2256.571518,2111.863914,0,14.4,31.8,20.4,_Tingüindín-Ojo de,0,3,32,17.5,17.5,208.19,2
3351-Tan-2011-05-21,19.84719444,-102.4757778,Tangamandapio,TARECUATO,C. CURUNJUATO,Actividades agropecuarias,BQP,Superficial,21/05/2011,21/05/2011,2,0,0,2,4,NA,0.173611111,lluvias,2011,1,112.84,6.009252071,1917,C(w1)(w),Templado subhúmedo,Agricultura de temporal,1.516303964,0,339.6084525,199.2740569,0,10,28,21.5,_16251,0,4,1,1,1,4,NA
3352-Tan-2011-03-29,19.81847222,-102.4906111,Tangamandapio,CERRITO DE LA CRUZ,CERRITO DE LA CRUZ,Actividades agropecuarias,I,Superficial,29/03/2011,29/03/2011,2,0,4,7,13,NA,0.333333333,secas,2011,1,203.42,3.726779938,1879,C(w2)(w),Templado subhúmedo,Agricultura de temporal,397.7038825,27.79020104,1531.507212,2078.224531,0,11.4,28.7,0,_Tingüindín-Ojo de,0,13,1,1,1,13,NA
3353-Tan-2011-03-30,19.805,-102.49,Tangamandapio,CERRO DE LA CRUZ,CERRO DE LA CRUZ,Actividades agropecuarias,I,Superficial,30/03/2011,30/03/2011,4,0,18,26,48,NA,0.416666667,secas,2011,1,390.88,20,1740,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,201.2062347,608.8679446,2657.151878,666.3528994,0,10.2,28.9,0,_Tingüindín-Ojo de,0,48,1,1,1,48,NA
3354-Tan-2011-05-15,19.81544444,-102.4422222,Tangamandapio,C I TARECUATO,C I TARECUATO,Actividades agropecuarias,I,Superficial,15/05/2011,15/05/2011,2,0,2,2,6,NA,0.25,lluvias,2011,1,138.2,39.01566696,2224,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,725.4181665,681.44868,3057.643033,3044.36832,0,12.2,29.8,20.6,_Tingüindín-Ojo de,0,6,6,13.7,13.67,218.13,2
3355-Tan-2011-05-23,19.85627778,-102.4190833,Tangamandapio,LA CANTERA,CERRO PELON,Actividades agropecuarias,BP,Superficial,23/05/2011,23/05/2011,1,0,2,1,4,NA,0.152777778,lluvias,2011,1,112.84,70.1684494,2221,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,221.1812482,0,588.6754752,583.1285019,0,12,29,21.5,_16251,0,4,1,1,1,4,NA
3356-Tan-2012-03-15,19.82522222,-102.4333889,Tangamandapio,C I DE TARECUATO (CERRO CHICO),C I DE TARECUATO (CERRO CHICO),Actividades agropecuarias,I,Superficial,15/03/2012,15/03/2012,0,0,1,3,4,NA,0.201388889,secas,2012,1,112.84,13.74368572,2158,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,24.35879194,41.01319166,2892.762939,2955.479069,0,10.8,27.7,2.8,_Tingüindín-Ojo de,0,4,3,2.5,2.5,24.92,4.4
3357-Tan-2012-03-21,19.80680556,-102.4534722,Tangamandapio,C I DE INDIGENA DE TARECUATO,C I DE INDIGENA DE TARECUATO,Actividades agropecuarias,I,Superficial,21/03/2012,21/03/2012,1,0,1,2,4,NA,0.239583333,secas,2012,1,112.84,19.00292397,2176,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,868.3385336,1616.109494,3438.836073,2892.210549,0,5,24.2,0,_Tingüindín-Ojo de,0,4,9,13.6,13.6,145.29,1
3358-Tan-2012-03-12,19.80113889,-102.4675,Tangamandapio,C.I. DE TARECUATO,C.I. DE TARECUATO,Actividades agropecuarias,I,Superficial,12/03/2012,12/03/2012,7.95,0,10.6,34.45,53,NA,0.715277778,secas,2012,1,410.74,8.97527504,1881,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,167.7577256,412.7275963,3912.195266,1408.059924,0,13,27.1,20.4,_Tingüindín-Ojo de,0,53,4,13,13,214.72,1.3
3359-Tan-2012-03-22,19.80636111,-102.4536389,Tangamandapio,C.I. DE TARECUATO,C.I. DE TARECUATO,No determinadas,I,Superficial,22/03/2012,22/03/2012,5,0,5,20,30,NA,0.770833333,secas,2012,1,309.02,20.17286491,2182,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,903.4992562,1661.17701,3482.596446,2848.629173,0,4.6,24.4,0,_Tingüindín-Ojo de,0,30,9,11.1,11.14,181.93,1.3
336-Ari-2011-05-02,19.24013889,-101.76525,Ario de Rosales,EJIDO PAREOS (LA LOMA),EJIDO PAREOS (LA LOMA),Actividades agropecuarias,I,Superficial,02/05/2011,02/05/2011,0,0,2,3,5,NA,0.246527778,lluvias,2011,1,126.16,10.13793755,1564,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,674.1567283,348.4865229,3074.206102,3687.406535,0,5,26,0,16146,0,5,2,2,2,7.85,2.8
3360-Tan-2012-03-25,19.81136111,-102.4545278,Tangamandapio,C.I. DE TARECUATO,C.I. DE TARECUATO,No determinadas,I,Superficial,25/03/2012,26/03/2012,0,0,3,3.3,6.3,NA,0.458333333,secas,2012,2,141.61,18.89297295,2081,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,395.5750611,1101.841414,2924.384612,2906.558183,0,9.2,26.9,0,_Tingüindín-Ojo de,0,3.15,32,16,16,192.7,1.2
3361-Tan-2012-04-03,19.86672222,-102.4595833,Tangamandapio,CERRO SAN PEDRO,CERRO SAN PEDRO,No determinadas,I,Superficial,03/04/2012,03/04/2012,0,0,1,1.6,2.6,NA,0.215277778,secas,2012,1,90.97,20.27587509,2082,C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,119.1845564,362.6973572,1662.531977,1651.057886,0,9,28.5,0,_16162,0,2.6,2,2,2,2.25,3
3362-Tan-2012-04-03,19.79436111,-102.4589444,Tangamandapio,C.I. TARECUATO,C.I. TARECUATO,No determinadas,I,Superficial,03/04/2012,03/04/2012,0,0,1,2,3,NA,0.152777778,secas,2012,1,97.72,55.23937988,2053,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,733.4458069,1433.826788,4723.101078,1763.586054,0,7.4,26.4,0,_Tingüindín-Ojo de,0,3,1,1,1,3,NA
3363-Tan-2012-04-04,19.82738889,-102.3836389,Tangamandapio,HUARACHANILLO,PARATACUA,Establecimiento de huertas,I,Superficial,04/04/2012,04/04/2012,0,0,3,5,8,NA,0.201388889,secas,2012,1,159.58,26.03416634,2314,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,158.0423968,222.6298603,4277.966445,164.5788682,0,8.6,27.1,0,_Tingüindín-Ojo de,0,8,1,1,1,8,NA
3364-Tan-2012-04-04,19.87075,-102.4273333,Tangamandapio,TARECUATO,CERRO PELON,Establecimiento de huertas,I,Superficial,04/04/2012,04/04/2012,0,0,0,3,3,NA,0.194444444,secas,2012,1,97.72,20.84999275,2216,C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,23.84199434,338.3764555,1031.205035,1173.303584,0,9,30,0,_16162,0,3,1,1,1,3,NA
3365-Tan-2012-04-11,19.86922222,-102.4606389,Tangamandapio,TARECUATO,CERRO SAN PEDRO,Establecimiento de huertas,I,Superficial,11/04/2012,11/04/2012,0,0,1,1,2,NA,0.131944444,secas,2012,1,79.79,16.9967308,2122,C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,27.12383956,517.8602076,1915.333963,1892.117838,0,12,31,0,_16162,0,2,1,1,1,2,NA
3366-Tan-2012-04-12,19.86638889,-102.4283889,Tangamandapio,LA CANTERA,C. LOS MILAGROS,Establecimiento de huertas,I,Superficial,12/04/2012,12/04/2012,0,0,1,2,3,NA,0.118055556,secas,2012,1,97.72,20,2223,C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,0,0,590.0516409,1014.100675,0,10,32,0,_16162,0,3,1,1,1,3,NA
3367-Tan-2012-04-13,19.83188889,-102.5150556,Tangamandapio,PASO DEL MOLINO,PASO DEL MOLINO,Establecimiento de huertas,I,Superficial,13/04/2012,13/04/2012,0,0,3,2,5,NA,0.194444444,secas,2012,1,126.16,11.78511333,1857,C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,0,0,337.2890312,0,0,8.4,27.4,0.6,_Tingüindín-Ojo de,0,5,1,1,1,5,NA
3368-Tan-2012-04-14,19.84080556,-102.4426389,Tangamandapio,TARECUATO,CERRO LA CULEBRA,Establecimiento de huertas,I,Superficial,14/04/2012,14/04/2012,0,0,2,3,5,NA,0.131944444,secas,2012,1,126.16,37.26779938,2147,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,153.7244466,160.4879079,923.3708375,1242.612179,0,7,25,0,_16251,0,5,1,1,1,5,NA
3369-Tan-2012-04-16,19.84519444,-102.39825,Tangamandapio,HUARACHANILLO,CERRO DEL COYOTE,Establecimiento de huertas,I,Superficial,16/04/2012,16/04/2012,0,0,3,2,5,NA,0.15625,secas,2012,1,126.16,64.72162628,2342,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,221.0538562,278.3974929,1796.163823,1743.323997,0,5,26,0,_16251,0,5,1,1,1,5,NA
337-Ari-2011-05-19,19.1525,-101.7278333,Ario de Rosales,EJIDO LOS ATES,LA CIENEGA,Actividades agropecuarias,I,Superficial,19/05/2011,19/05/2011,0,0,3,3,6,NA,0.197916667,lluvias,2011,1,138.2,11.60698986,1554,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,0,0,221.9572999,352.309717,0,23,41,0,16047,0,6,1,1,1,6,NA
3370-Tan-2012-04-24,19.83983333,-102.4498889,Tangamandapio,CERRO PARTIDO,CERRO PARTIDO,Litigios de terreno,I,Superficial,24/04/2012,24/04/2012,0,0,3,2,5,NA,0.270833333,secas,2012,1,126.16,42.49182892,2088,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,211.2160796,253.6694094,626.9482342,613.0948173,0,6,27,0,_16251,0,5,2,2,2,4.05,1.9
3371-Tan-2012-04-26,19.89688889,-102.4661944,Tangamandapio,C.I. DE TARECUATO,C.I. DE TARECUATO,Actividades agropecuarias,I,Superficial,26/04/2012,26/04/2012,0,0,2,4,6,NA,0.270833333,secas,2012,1,138.2,11.78511333,1972,C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,1437.964117,2758.799018,1720.892817,2051.245515,0,11,31.5,0,_16162,0,6,1,1,1,6,NA
3372-Tan-2012-04-28,19.85922222,-102.4035,Tangamandapio,CERRO DE LA CANTERA,CERRO DE LA CANTERA,Actividades agropecuarias,I,Superficial,28/04/2012,28/04/2012,0,0,2,3,5,NA,0.208333333,secas,2012,1,126.16,35.90110016,2206,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,3.755512441,95.08112107,212.9079776,118.9719432,0,8,27,0,_16251,0,5,1,1,1,5,NA
3373-Tan-2012-05-01,19.81505556,-102.5288333,Tangamandapio,CERRO DE LOS TRES,CERRO DE LOS TRES,Actividades agropecuarias,I,Superficial,01/05/2012,01/05/2012,1,0,4,3,8,NA,0.28125,lluvias,2012,1,159.58,30.04626083,1799,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,190.271211,732.2621401,1180.502836,1029.310285,0,10.3,28.5,0.6,_Tingüindín-Ojo de,0,8,1,1,1,8,NA
3374-Tan-2012-05-01,19.84008333,-102.4241389,Tangamandapio,CERRO DE LAS 3 BARRANCAS,CERRO DE LAS 3 BARRANCAS,Actividades agropecuarias,I,Superficial,01/05/2012,01/05/2012,1,0,2,2,5,NA,0.284722222,lluvias,2012,1,126.16,44.28443527,2246,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,181.9195684,222.7723663,2097.91855,2445.933128,0,9,28,2,_16251,0,5,1,1,1,5,NA
3375-Tan-2012-05-02,19.85416667,-102.4706111,Tangamandapio,Cerro de las Antenas,Cerro de las Antenas,Actividades agropecuarias,I,Superficial,02/05/2012,02/05/2012,0,0,1,2,3,NA,0.145833333,lluvias,2012,1,97.72,15.81138802,1972,C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,33.44171102,0,366.9028599,366.8968699,0,14,33,0,_16162,0,3,1,1,1,3,NA
3376-Tan-2012-05-06,19.78772222,-102.4248056,Tangamandapio,Cerro la chuparrosa,Cerro la chuparrosa,Fogatas,I,Superficial,06/05/2012,07/05/2012,6,0,5,5,16,NA,1.541666667,lluvias,2012,2,225.68,34.41979218,2554,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,1152.015613,1128.386094,3401.490685,3012.535656,0,14.4,30.2,0.6,_Tingüindín-Ojo de,0,8,1,1,1,16,NA
3377-Tan-2012-05-14,19.81866667,-102.4199722,Tangamandapio,Cerro La Chuparrosa Tarecuato,Cerro La Chuparrosa Tarecuato,Actividades agropecuarias,I,Superficial,14/05/2012,14/05/2012,0,0,2,1,3,NA,0.131944444,lluvias,2012,1,97.72,23.59967041,2227,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,58.57122062,50.95808451,4306.470931,3643.843132,0,14.6,30,0,_Tingüindín-Ojo de,0,3,2,2,2,3,0
3378-Tan-2012-05-14,19.81866667,-102.4199722,Tangamandapio,Cerro la Cuparrosa,Cerro la Cuparrosa,Rencillas,I,Superficial,14/05/2012,14/05/2012,0,0,1,2,3,NA,0.1875,lluvias,2012,1,97.72,23.59967041,2227,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,58.57122062,50.95808451,4306.470931,3643.843132,0,14.6,30,0,_Tingüindín-Ojo de,0,3,2,2,2,3,0
3379-Tan-2012-05-23,19.82022222,-102.4229167,Tangamandapio,Cerro Chuparrosa,Cerro Chuparrosa,Actividades agropecuarias,I,Superficial,23/05/2012,23/05/2012,0,0,2,2,4,NA,0.229166667,lluvias,2012,1,112.84,18.44661903,2230,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,0,190.829687,3980.500911,3925.206349,0,13,28.6,19.4,_Tingüindín-Ojo de,0,4,5,4,4,7.53,2.3
338-Ari-2011-05-21,19.16469444,-101.7379722,Ario de Rosales,EJ. DR. MIGUEL SILVA,EL PINITO,Actividades agropecuarias,I,Superficial,21/05/2011,21/05/2011,0,0,2,1,3,NA,0.375,lluvias,2011,1,97.72,26.16719818,1519,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,54.07675165,0,459.1170402,447.1470725,0,23,42,0,16047,0,3,1,1,1,3,NA
3381-Tan-2012-05-30,19.81116667,-102.4244722,Tangamandapio,Cerro de la Chuparrosa,Cerro de la Chuparrosa,Obtención de autorización para aprovechamiento,I,Superficial,30/05/2012,30/05/2012,0,0,2,1,3,NA,0.1875,lluvias,2012,1,97.72,31.00179291,2460,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,535.0284521,634.8123751,4701.513519,3922.38445,0,15.1,30.1,21.4,_Tingüindín-Ojo de,0,3,7,4.7,4.67,27.17,2.1
3382-Tan-2012-05-30,19.82977778,-102.3824722,Tangamandapio,Paracuatas,Paracuatas,Obtención de autorización para aprovechamiento,I,Superficial,30/05/2012,30/05/2012,0,0,2,2,4,NA,0.0625,lluvias,2012,1,112.84,13.4370966,2259,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,187.8340182,291.0953941,4044.721288,162.8880102,0,15.1,30.1,21.4,_Tingüindín-Ojo de,0,4,1,1,1,4,NA
3383-Tan-2013-01-29,19.87055556,-102.4722222,Tangamandapio,TANGAMANDAPIO,TANGAMANDAPIO,Quema de esquilmos agrícolas,BPQ,Superficial,29/01/2013,29/01/2013,0,0,2,6.3,8.3,8.3,0.315972222,secas,2013,1,162.54,19.1847744,2072,C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,359.3260716,810.1449622,2030.037892,2030.036898,0,5,24,4.2,_16162,0,8.3,1,1,1,8.3,NA
3384-Tan-2013-03-23,19.81183333,-102.4050278,Tangamandapio,C.I. DE TARECUATO,C.I. DE TARECUATO,Quema de esquilmos agrícolas,BQP,Superficial,23/03/2013,23/03/2013,0,0,0.5,1,1.5,NA,0.186111111,secas,2013,1,69.1,26.7186985,2347,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,71.07218724,563.5593355,5008.91161,2441.498899,0,10.7,28.2,1.2,_Tingüindín-Ojo de,0,1.5,2,2,2,2.25,10.1
3385-Tan-2013-04-01,19.80363889,-102.4566111,Tangamandapio,C. I. DE TARECUATO,C. I. DE TARECUATO,Litigios de terreno,BP,Superficial,01/04/2013,02/04/2013,6,0,8,9.5,23.5,NA,0.5625,secas,2013,2,273.5,26.87419319,2133,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,955.3991851,1526.272514,3723.975187,2420.530316,0,12,30.7,1.2,_Tingüindín-Ojo de,0,11.75,9,13.4,13.4,154.95,1.1
3386-Tan-2013-04-06,19.84469444,-102.4391667,Tangamandapio,C. I. DE TARECUATO,C. I. DE TARECUATO,Intencional,BQP,Superficial,06/04/2013,07/04/2013,0,0,15.9,40,55.9,NA,1.166666667,secas,2013,2,421.82,10,2118,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,119.3648392,0,811.7616323,1423.839417,0,7,28,0,_16251,0,27.95,4,3,3,21.35,1.8
3387-Tan-2013-04-11,19.82261111,-102.4523889,Tangamandapio,C. I. DE TARECUATO,C. I. DE TARECUATO,Intencional,BPQ,Superficial,11/04/2013,11/04/2013,0,0,2,3.5,5.5,NA,0.15625,secas,2013,1,132.31,20.06932449,2006,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,4.267256252,123.894056,1821.778278,1801.569172,0,9.1,27.9,0.8,_Tingüindín-Ojo de,0,5.5,32,17.5,17.5,204.39,0.4
3388-Tan-2013-04-14,19.84633333,-102.4515556,Tangamandapio,C. I. DE TARECUATO,C. I. DE TARECUATO,Intencional,BPQ,Superficial,14/04/2013,14/04/2013,0,0,2,5,7,NA,0.229166667,secas,2013,1,149.27,13.74368572,2026,C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,190.7406983,0,131.1586738,129.7878426,0,2,24,0,_16251,0,7,1,1,1,7,NA
